Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCR05,OUT049,3051.2449
NCE19,OUT018,823.4988
FDY07,OUT035,790.70044
FDB10,OUT017,3870.2917
FDP57,OUT013,1758.5786
FDU48,OUT019,318.94708
FDH48,OUT035,1619.2651
FDO33,OUT035,1988.337
NCU29,OUT045,2289.5422
FDW35,OUT046,658.71893
FDH05,OUT010,514.97144
FDP26,OUT049,1921.3479
DRG27,OUT035,760.04443
FDQ33,OUT046,2565.9863
FDH20,OUT010,108.531006
FDV14,OUT046,1318.3131
DRD01,OUT046,973.0734
NCI17,OUT049,1775.7501
FDF39,OUT010,611.6177
FDX37,OUT046,1686.1154
NCX17,OUT035,4173.6846
FDN03,OUT013,4057.137
NCS41,OUT010,624.33704
FDH34,OUT045,2955.9395
NCX53,OUT018,2274.5989
FDY31,OUT046,2275.843
FDD20,OUT017,2222.5024
FDE51,OUT045,764.9959
FDV27,OUT046,1390.6234
FDF16,OUT035,2526.4111
FDZ02,OUT049,1499.4343
NCK05,OUT045,984.9548
FDM12,OUT027,4717.0996
NCA05,OUT018,2150.7214
FDX33,OUT045,2502.3862
FDM25,OUT049,2862.8525
FDE41,OUT018,1113.0519
FDW14,OUT045,1342.7129
NCD30,OUT046,1445.1411
FDB23,OUT010,686.0351
FDF45,OUT046,1020.75525
FDW20,OUT017,1875.9939
FDF47,OUT045,2964.5918
NCR05,OUT019,639.1174
DRB01,OUT046,2986.7456
FDE36,OUT013,2667.8293
FDU56,OUT049,3153.8442
FDB23,OUT049,4023.1218
FDN48,OUT049,1432.7659
FDS43,OUT013,3094.0923
NCN05,OUT013,2755.549
NCL53,OUT049,3182.4973
FDL56,OUT046,1351.4125
FDH17,OUT018,1265.9619
FDP37,OUT046,2083.0652
FDG09,OUT019,631.39557
FDA55,OUT045,3687.9746
FDX31,OUT049,3875.6235
FDJ41,OUT045,3991.3833
DRC24,OUT045,2522.858
FDQ21,OUT035,2244.7693
NCT54,OUT045,1580.1471
FDH08,OUT049,4052.573
FDY38,OUT018,3273.6426
DRM11,OUT010,545.74426
FDG32,OUT049,3306.4363
NCH18,OUT046,3405.1665
FDI20,OUT035,3831.4949
FDA33,OUT018,2139.563
FDN45,OUT013,3703.1816
FDT45,OUT010,97.39236
FDR32,OUT035,3912.7969
FDA48,OUT017,3875.466
FDN23,OUT017,2505.1763
NCR18,OUT035,942.04266
FDD45,OUT046,1624.5334
FDI22,OUT018,3301.1216
FDT09,OUT013,2161.6155
DRC24,OUT027,3985.7314
FDT39,OUT046,2407.1125
FDX28,OUT045,1378.2074
FDA50,OUT018,1422.4515
FDT33,OUT027,4440.838
FDQ60,OUT049,2020.3131
NCM19,OUT018,1535.1162
FDF40,OUT046,4328.9346
NCI30,OUT035,4105.2715
FDK34,OUT049,3934.6724
FDA38,OUT027,6332.73
FDT02,OUT045,761.0656
FDC11,OUT017,1417.9863
FDD08,OUT046,711.7173
NCS29,OUT046,3805.3945
DRI03,OUT010,529.27386
FDK48,OUT035,1355.5002
FDM52,OUT049,2495.8992
FDP49,OUT035,1227.4008
DRA24,OUT046,2368.8616
NCJ43,OUT049,2973.1646
FDE11,OUT045,3047.5806
FDP01,OUT049,2349.015
FDQ59,OUT018,1023.45764
FDA43,OUT019,586.96124
FDL14,OUT017,2732.517
FDV50,OUT010,235.3243
FDT01,OUT027,5121.119
NCC42,OUT035,2160.763
FDO28,OUT046,1998.9453
FDD32,OUT019,56.592594
FDV45,OUT035,3280.283
NCW17,OUT019,253.84999
NCJ17,OUT027,2314.5
NCF18,OUT049,3220.4734
FDP01,OUT045,2292.0027
FDH24,OUT045,2429.663
FDI38,OUT027,5691.1147
FDX03,OUT035,839.5719
FDY28,OUT046,3112.402
FDN34,OUT018,2475.7952
FDJ02,OUT045,2495.662
FDW40,OUT019,386.4155
FDX03,OUT017,814.6968
FDE17,OUT027,3871.555
FDT58,OUT046,2579.366
FDI38,OUT013,3728.5034
FDW22,OUT035,3836.0903
FDS15,OUT027,2954.2861
NCX06,OUT013,2975.7375
DRK47,OUT035,3880.2852
FDC23,OUT027,4870.035
FDM56,OUT010,242.01006
FDP21,OUT046,3166.9976
FDP58,OUT046,3396.2776
FDA27,OUT019,934.9596
FDK41,OUT019,96.40424
NCH42,OUT046,3618.7104
FDG29,OUT045,630.376
FDW15,OUT018,2109.0325
FDD28,OUT018,701.9886
FDQ37,OUT049,3129.1125
FDC23,OUT035,3083.8599
FDV13,OUT035,1606.0665
FDK33,OUT046,3583.6875
FDO33,OUT013,1985.8608
FDN21,OUT017,2655.7776
NCW06,OUT027,4930.1973
FDI38,OUT035,3902.0789
FDC21,OUT027,2930.8657
NCS05,OUT046,2100.1494
NCN53,OUT049,931.8887
FDV40,OUT010,141.41403
FDG60,OUT017,3651.4695
NCY30,OUT027,4970.9585
FDM40,OUT045,2011.4589
NCO30,OUT046,2880.048
FDK10,OUT046,2823.425
FDM36,OUT045,2919.0989
FDN10,OUT013,1770.2402
FDM46,OUT018,1305.6576
FDX50,OUT049,1904.0402
FDP33,OUT045,3895.057
FDO12,OUT045,2905.7307
FDC28,OUT013,1663.9518
FDO31,OUT045,1273.9503
FDX45,OUT035,2686.346
FDV21,OUT049,2153.504
FDH04,OUT049,1277.4038
NCG54,OUT013,2676.4143
FDO13,OUT046,2585.4307
FDA09,OUT027,4576.8076
FDC38,OUT017,2021.4801
NCO42,OUT046,2193.6582
FDL45,OUT049,2117.9155
NCK31,OUT013,707.1773
FDM39,OUT017,2796.0706
FDC22,OUT010,511.771
FDF46,OUT046,2049.7527
FDQ37,OUT045,3063.5115
FDH41,OUT010,685.54266
FDQ04,OUT046,793.42267
NCQ02,OUT027,4721.2144
FDJ57,OUT027,5309.364
NCE07,OUT049,2044.0156
FDE56,OUT013,1100.637
FDI20,OUT049,3790.3208
FDK36,OUT018,860.3468
FDP08,OUT027,5095.641
FDF44,OUT017,2214.954
NCU53,OUT017,2530.8384
FDF47,OUT035,3311.5776
FDS55,OUT010,261.63977
FDZ52,OUT010,277.65076
FDL04,OUT018,1530.9064
NCM26,OUT035,2609.4827
FDX43,OUT049,2592.0933
FDP52,OUT049,3957.4995
DRK49,OUT045,1010.281
FDE38,OUT013,2504.2576
DRF13,OUT035,2604.4265
FDK41,OUT010,72.48797
FDJ04,OUT027,3320.6042
FDZ44,OUT018,1638.9495
FDS11,OUT013,3503.5417
FDA55,OUT049,3792.7864
NCW53,OUT046,2792.4565
FDB49,OUT027,2891.3472
FDD23,OUT017,3219.1465
NCV42,OUT045,1943.7957
NCZ29,OUT018,1737.5355
FDQ26,OUT013,1008.99274
FDV08,OUT017,840.54974
FDC53,OUT049,1489.7474
FDV58,OUT010,321.62323
NCP02,OUT019,93.99745
DRI37,OUT045,884.406
FDQ12,OUT049,3907.1436
FDE33,OUT046,1236.8556
FDX27,OUT045,1484.2037
FDM22,OUT017,1014.77203
NCH30,OUT019,250.80876
FDC04,OUT017,3914.49
FDO38,OUT046,1672.7905
FDV52,OUT027,3085.425
FDB32,OUT013,1625.4441
FDV43,OUT018,540.50525
FDI24,OUT018,2472.4614
FDR40,OUT017,1609.918
FDW02,OUT049,2399.2156
FDE44,OUT049,1018.51215
FDL38,OUT046,1585.5791
NCT54,OUT010,246.33301
DRJ39,OUT010,852.35425
FDW55,OUT049,4431.247
DRF13,OUT019,460.07672
NCW17,OUT049,2384.5186
FDP13,OUT035,820.89734
FDS08,OUT018,2309.8633
NCP17,OUT035,1149.3102
NCO53,OUT035,3466.35
FDH19,OUT045,2643.1
FDJ04,OUT017,1965.0287
FDG10,OUT049,889.66235
FDA40,OUT010,183.14133
FDI53,OUT045,2552.9858
FDU09,OUT010,126.89219
FDK60,OUT045,1406.3068
FDR43,OUT017,679.9052
FDW22,OUT017,3480.4236
DRP47,OUT010,593.9725
DRG48,OUT010,307.10452
FDA14,OUT035,2672.9165
FDU49,OUT013,1272.9705
FDK28,OUT045,3919.112
FDT19,OUT046,2985.6719
NCQ42,OUT045,1881.4452
FDD03,OUT045,3481.8027
NCM53,OUT013,1640.6857
NCX53,OUT045,2129.2131
FDV14,OUT027,2593.287
NCZ54,OUT017,2685.758
FDB39,OUT013,852.3838
DRC24,OUT046,2389.6606
FDY36,OUT013,1039.8936
FDN01,OUT035,2862.6123
DRH25,OUT046,799.1642
FDV08,OUT046,793.45306
NCP53,OUT049,3993.4094
FDU52,OUT010,338.86395
NCI42,OUT045,3032.2905
FDZ14,OUT035,2150.0813
FDF11,OUT046,3961.862
FDQ13,OUT018,1075.8041
FDO32,OUT010,-67.15524
DRJ37,OUT018,2091.3516
FDY43,OUT046,2737.428
NCT41,OUT017,2466.2385
NCV17,OUT045,2086.6292
FDM04,OUT027,1582.8074
DRB48,OUT018,532.21045
FDM24,OUT013,2460.0244
FDT37,OUT049,3917.8965
NCO05,OUT010,121.722694
FDL13,OUT046,3620.9502
FDL15,OUT017,2483.1218
FDB11,OUT018,3268.7017
FDL14,OUT019,471.67517
FDY10,OUT019,245.41133
FDJ40,OUT049,1896.894
NCW18,OUT046,3739.1152
NCY06,OUT013,2127.807
DRE13,OUT018,1098.5729
FDA26,OUT045,3373.5059
NCE19,OUT010,179.71614
FDE33,OUT035,1289.1459
DRL59,OUT027,1573.2974
FDY07,OUT046,762.7162
FDF57,OUT018,2597.1082
FDM58,OUT035,1877.291
FDP26,OUT027,3108.7634
FDY32,OUT046,2633.5796
FDD51,OUT010,-120.40111
FDU22,OUT018,1648.2878
FDZ49,OUT018,3105.541
NCI42,OUT017,3388.539
FDT04,OUT027,1082.2025
NCU41,OUT045,2953.901
FDS56,OUT045,3644.2522
NCN42,OUT017,2679.0776
FDK34,OUT046,3784.492
FDB03,OUT017,3916.223
DRJ25,OUT035,907.4235
FDT25,OUT027,3436.1318
FDN20,OUT013,2547.1074
FDP09,OUT013,3562.3928
FDM20,OUT019,578.4088
NCG55,OUT046,1863.3403
NCP14,OUT045,1501.7467
NCH06,OUT046,3483.473
FDV52,OUT013,1944.3708
NCL07,OUT035,859.27783
DRJ11,OUT027,5092.802
DRO59,OUT013,1168.0656
FDW15,OUT010,273.0229
NCQ30,OUT035,2210.1638
NCN54,OUT019,78.27438
FDY01,OUT027,3246.7065
FDX39,OUT035,3675.412
FDH53,OUT027,2540.0115
FDA57,OUT035,852.6905
NCC07,OUT010,170.93742
FDU28,OUT013,2977.609
FDK36,OUT010,-31.378803
FDR36,OUT018,540.5877
NCQ17,OUT035,2781.285
FDS28,OUT019,55.31237
FDE08,OUT045,2372.072
FDU22,OUT046,2075.8037
FDG41,OUT045,1501.5231
FDO31,OUT010,66.5986
FDM21,OUT019,777.43567
FDU40,OUT017,2470.493
FDV36,OUT018,1838.4148
FDT10,OUT027,1911.338
FDX38,OUT045,813.2704
NCU30,OUT027,3495.8513
NCV06,OUT049,3218.7285
FDT16,OUT035,4167.745
NCP41,OUT027,2755.063
FDZ56,OUT017,2888.502
FDC22,OUT035,3176.912
FDU10,OUT035,800.80365
FDS46,OUT045,1842.495
FDO08,OUT049,2664.361
NCV42,OUT018,1401.2198
FDP33,OUT035,3898.6611
FDJ12,OUT046,3379.6096
FDH04,OUT045,1190.7206
NCU54,OUT013,3405.2407
FDO36,OUT010,494.98923
FDT37,OUT027,5853.3335
FDD14,OUT010,512.5316
FDA16,OUT013,3584.8342
NCS42,OUT019,109.40916
FDP10,OUT019,157.34848
FDQ28,OUT049,2552.7268
FDK57,OUT010,211.4264
FDK02,OUT013,1837.2263
FDW47,OUT018,1708.0975
NCC42,OUT018,1931.6418
FDQ37,OUT018,3091.7922
FDL40,OUT046,1611.3578
DRE13,OUT010,-6.298707
FDQ34,OUT027,3129.5898
NCB54,OUT046,2131.7427
FDS48,OUT049,2593.0376
FDO15,OUT045,1089.2726
NCT30,OUT013,788.85425
FDU49,OUT027,2558.3423
FDE21,OUT046,2261.6133
FDS49,OUT019,-35.676975
FDT38,OUT027,2503.4446
FDZ01,OUT045,1468.3453
FDC41,OUT035,1441.1589
DRG13,OUT010,416.6086
NCZ42,OUT018,3179.9878
NCM07,OUT045,1247.55
NCV17,OUT018,1967.2301
DRK39,OUT035,1435.5598
FDS37,OUT018,1660.3729
FDV12,OUT019,86.26389
NCG19,OUT018,3622.0786
FDS51,OUT013,1013.6439
NCO14,OUT046,547.9089
FDC38,OUT046,1975.3784
FDN15,OUT046,2203.7197
NCH42,OUT013,3814.6091
FDQ22,OUT046,768.0449
FDC05,OUT013,3273.7068
FDZ31,OUT013,3245.3042
DRJ23,OUT049,3046.6953
FDC52,OUT035,2452.573
DRD12,OUT010,103.341446
FDV55,OUT017,2380.0361
FDD32,OUT046,1356.232
FDR01,OUT049,3136.6523
FDY08,OUT019,241.95793
FDQ45,OUT045,2875.5679
DRN11,OUT027,3650.3345
NCS05,OUT018,1898.1234
FDY32,OUT035,2639.205
NCD31,OUT045,2811.5244
NCE06,OUT049,2555.0232
NCP14,OUT046,1597.9434
NCF18,OUT019,699.42065
FDF14,OUT018,2130.3054
FDB22,OUT017,2710.8374
NCH54,OUT049,2798.1162
FDU27,OUT035,877.98975
FDS58,OUT027,4147.8276
NCU29,OUT035,2660.8918
FDJ57,OUT013,3354.653
FDL56,OUT049,1369.658
FDH60,OUT035,3090.701
FDN24,OUT018,787.6807
FDD02,OUT017,2050.2002
FDP15,OUT017,4127.691
FDB28,OUT027,4754.892
DRC49,OUT045,2349.4534
NCG30,OUT018,1769.3126
FDJ14,OUT049,1252.9772
FDL52,OUT045,675.68744
NCG19,OUT027,5973.877
NCN41,OUT035,2254.9749
FDW22,OUT013,3726.5813
FDI02,OUT013,1883.934
FDV51,OUT045,2533.3906
FDV48,OUT046,1335.6843
NCL17,OUT019,280.6533
FDP46,OUT045,1438.2218
FDU10,OUT045,610.77844
FDT37,OUT010,816.32697
FDI27,OUT035,886.52527
FDN51,OUT046,3995.6936
FDW07,OUT035,1416.7855
FDN45,OUT049,3520.713
DRN37,OUT027,3665.0452
DRF48,OUT049,3017.0498
FDP38,OUT019,0.8161433
NCX18,OUT027,4555.546
FDK45,OUT018,1654.9569
FDZ37,OUT049,1617.0342
FDS50,OUT018,3491.912
NCR54,OUT018,2837.125
NCS17,OUT035,1649.9807
FDV31,OUT046,2545.6455
DRE27,OUT017,1678.1356
FDN60,OUT013,2678.3513
FDK26,OUT013,3229.7517
FDX37,OUT018,1483.4663
FDW31,OUT046,2820.594
FDX26,OUT018,2915.3704
DRL49,OUT019,345.6702
FDU49,OUT017,1476.1968
FDY58,OUT046,3829.0623
FDN03,OUT045,4081.3643
NCV06,OUT010,619.4248
FDH53,OUT045,1323.1012
FDG31,OUT018,873.77924
NCC06,OUT045,2077.4685
FDS13,OUT049,3844.1414
FDP16,OUT035,4082.3398
FDA35,OUT013,1942.0569
DRP47,OUT018,3291.0464
FDY28,OUT010,704.27155
FDY20,OUT035,1427.3226
NCH30,OUT017,2061.2908
NCR29,OUT019,69.38416
NCP05,OUT013,2378.3232
NCF30,OUT019,344.32574
FDA08,OUT035,2708.3862
FDN51,OUT027,5456.1523
FDH12,OUT046,1685.9751
FDY39,OUT017,3357.0046
NCO53,OUT045,2892.4358
FDB40,OUT046,2781.9526
FDH02,OUT049,1528.0325
FDY11,OUT027,2101.8262
FDQ09,OUT019,217.99507
FDP16,OUT013,3950.248
NCF55,OUT018,627.04755
FDY09,OUT027,4901.6025
FDY39,OUT045,3184.7295
NCU53,OUT049,2651.8782
NCT41,OUT049,2496.5713
FDJ45,OUT046,788.1945
FDR28,OUT013,2636.3604
FDN08,OUT013,1909.7672
FDJ07,OUT049,2066.3882
FDZ09,OUT027,4085.667
FDQ14,OUT017,2347.985
FDY12,OUT027,1129.8202
FDK57,OUT046,2046.8082
FDD20,OUT049,2308.0823
FDS36,OUT018,1636.2472
FDI40,OUT049,1660.333
FDJ40,OUT045,1879.1932
FDE08,OUT013,2431.283
DRK01,OUT013,1560.7771
FDC58,OUT049,762.66943
FDE50,OUT046,3032.4065
FDX48,OUT035,2685.1821
DRM35,OUT018,2315.0583
FDG41,OUT013,1568.7245
FDB52,OUT046,3714.7793
FDV19,OUT045,2708.2725
DRG48,OUT017,2355.3784
FDI26,OUT013,2835.5315
FDU11,OUT019,260.00824
FDF59,OUT019,177.43456
FDR07,OUT049,2268.9844
NCE06,OUT017,2490.8252
FDE10,OUT046,2159.4548
NCO55,OUT046,1737.7424
FDZ13,OUT013,735.5386
FDT50,OUT017,1451.1641
FDH12,OUT010,205.4845
FDD21,OUT045,1910.8342
NCM05,OUT013,4038.1277
FDK04,OUT013,892.3397
FDN33,OUT017,1304.6322
NCM18,OUT010,51.181305
DRC25,OUT049,1390.8411
FDT47,OUT017,1891.3744
FDD45,OUT027,3152.4468
NCD07,OUT018,1529.3094
NCY54,OUT010,620.312
FDL12,OUT049,975.24994
FDL02,OUT017,1742.4764
FDC60,OUT035,1422.2223
FDR37,OUT017,3259.1377
FDY16,OUT017,3153.9653
FDU26,OUT045,1945.6859
FDN24,OUT013,820.0918
FDH44,OUT013,2435.1562
FDE23,OUT010,67.59021
FDW60,OUT017,2832.033
FDQ55,OUT049,1904.4421
FDV32,OUT027,2226.3696
FDV03,OUT010,484.31158
FDY14,OUT010,832.41
NCL55,OUT027,5959.194
DRF25,OUT017,849.5132
FDX03,OUT046,798.56323
FDF40,OUT045,4018.5122
FDX24,OUT010,420.94174
FDA25,OUT049,1712.9736
FDH21,OUT018,2198.3186
FDB47,OUT010,763.9354
FDT34,OUT019,232.40271
FDS39,OUT010,223.07329
NCU05,OUT046,1232.0851
FDE02,OUT049,1504.9507
FDL25,OUT035,1482.5719
FDC50,OUT049,1584.4661
FDZ32,OUT049,1692.1571
FDV14,OUT045,1183.5334
FDR07,OUT045,2177.3628
FDB26,OUT049,943.5179
NCR50,OUT045,2382.8416
FDP01,OUT018,2288.886
FDH57,OUT045,2003.5448
FDM60,OUT027,1249.6783
FDA45,OUT017,2728.5256
FDU55,OUT017,4270.03
FDH40,OUT035,1555.6099
FDG40,OUT019,-55.479454
FDT12,OUT049,3704.8364
DRL59,OUT045,875.6373
FDT47,OUT018,1594.259
FDI60,OUT017,1206.7903
DRF51,OUT027,1206.9352
NCK31,OUT049,1345.1234
FDB08,OUT045,2336.408
FDM44,OUT035,1804.7377
FDD46,OUT018,2070.5078
FDR27,OUT019,286.56537
FDV56,OUT010,226.99321
FDM02,OUT049,1337.6053
FDU45,OUT018,1666.4547
FDZ10,OUT017,2089.5935
NCK31,OUT010,17.107529
FDR27,OUT035,2203.5222
FDF33,OUT013,1753.587
FDJ36,OUT046,1773.8694
FDP33,OUT049,4089.7937
FDG17,OUT046,3888.8901
FDG47,OUT027,5324.941
NCW29,OUT046,1986.034
DRH59,OUT017,1267.4327
FDR32,OUT017,3881.338
FDP48,OUT035,3260.2854
FDG17,OUT035,4084.335
DRJ59,OUT017,963.5842
FDY48,OUT027,3166.5342
FDB02,OUT046,2683.1438
FDN10,OUT019,269.05045
NCD55,OUT035,918.4489
FDX34,OUT013,1991.9434
FDZ38,OUT045,3404.2
DRF37,OUT049,3981.1858
DRL47,OUT019,317.108
FDL27,OUT035,1195.5773
NCP53,OUT035,4121.6333
FDT03,OUT019,602.04486
FDJ28,OUT035,3433.3555
FDF40,OUT018,3822.0085
FDA32,OUT035,3609.9846
NCP02,OUT017,864.5875
FDZ31,OUT045,2745.3354
NCQ29,OUT013,3992.9624
FDP57,OUT010,216.35573
FDL32,OUT027,3117.744
DRB01,OUT035,3180.3723
FDJ40,OUT046,1802.9724
FDO24,OUT018,2186.7966
FDO11,OUT018,3468.86
FDA56,OUT035,2184.158
FDF02,OUT045,1424.1304
FDA10,OUT013,2012.3418
NCI55,OUT017,2146.3823
FDZ40,OUT010,-11.551863
FDV08,OUT049,793.4154
FDN48,OUT013,1482.1837
FDU57,OUT017,2497.8196
DRF49,OUT013,1921.7115
FDS02,OUT035,3131.0298
FDS43,OUT046,2989.812
FDT16,OUT013,4138.8325
FDX19,OUT027,5853.3335
FDK15,OUT046,1818.0417
DRA12,OUT049,2252.436
FDY35,OUT017,1064.4257
NCU42,OUT013,2736.5925
FDD26,OUT013,3119.607
FDR11,OUT018,2204.9958
NCP53,OUT045,3700.78
FDP34,OUT045,2490.2458
NCV41,OUT019,199.8328
FDN20,OUT018,2418.3618
FDZ16,OUT018,2989.398
FDZ28,OUT049,2190.8801
NCL55,OUT013,3841.4048
NCJ17,OUT046,1275.7728
FDT37,OUT046,3968.065
FDV51,OUT049,2704.356
FDZ28,OUT035,2246.524
FDN27,OUT013,1526.6088
FDS14,OUT019,364.50308
FDZ58,OUT045,1938.479
FDD46,OUT046,2404.989
FDJ03,OUT035,912.2416
FDU03,OUT010,495.44247
FDA33,OUT027,3914.6377
NCW53,OUT035,3099.9185
NCC55,OUT017,673.3088
FDP52,OUT019,611.43567
FDE39,OUT049,2153.284
FDB44,OUT035,3843.2632
FDG59,OUT013,647.80865
FDI05,OUT013,1165.0271
FDF59,OUT045,1867.8531
FDM39,OUT019,473.08658
FDB14,OUT013,1473.7632
NCS05,OUT019,281.49222
DRJ35,OUT045,962.9804
FDO31,OUT019,89.48726
FDA31,OUT046,2736.132
FDX40,OUT049,668.99115
FDW56,OUT045,3059.787
FDH09,OUT018,541.4281
FDA52,OUT019,493.52087
FDF20,OUT019,615.39923
FDE40,OUT046,980.7695
NCU17,OUT046,1863.2808
NCP14,OUT035,1790.001
FDN25,OUT027,1928.9088
FDU39,OUT049,1087.2395
NCM05,OUT017,4099.975
FDU07,OUT017,2477.768
FDF28,OUT049,2221.883
FDR57,OUT049,2835.176
FDJ33,OUT013,1881.5812
DRH23,OUT035,1071.7657
FDQ52,OUT046,3897.2117
DRK13,OUT035,2804.748
FDP09,OUT046,3627.724
FDR08,OUT027,2975.2173
FDV50,OUT045,1743.897
FDT13,OUT049,3303.6523
FDJ27,OUT027,2842.0935
FDH21,OUT046,2459.678
FDW14,OUT027,2561.7798
FDL52,OUT049,828.9162
FDW28,OUT017,3155.6924
FDL40,OUT049,1545.9716
FDE24,OUT046,2254.5774
FDX35,OUT049,4211.194
FDP46,OUT017,1519.0071
FDX56,OUT045,3523.4736
FDQ45,OUT049,2984.4912
FDK50,OUT027,4048.8743
FDY26,OUT045,3621.4348
FDQ09,OUT017,1879.0144
FDN39,OUT049,2542.488
FDP13,OUT017,999.3331
FDR51,OUT013,2421.5742
FDZ49,OUT010,585.5506
FDL28,OUT018,3187.7322
FDZ10,OUT035,2207.7751
FDK38,OUT013,2323.7642
DRL49,OUT027,3313.19
FDR15,OUT013,2452.3271
FDQ24,OUT035,4159.124
FDD56,OUT013,2900.6772
NCR42,OUT046,620.93787
FDH52,OUT045,1026.9231
FDH57,OUT019,261.33087
FDR15,OUT010,269.2417
FDJ34,OUT035,2077.2434
FDW37,OUT035,1459.0997
FDQ23,OUT018,1401.2233
FDP34,OUT013,2688.4248
FDE04,OUT027,4932.351
FDC48,OUT045,1363.5562
FDA47,OUT019,412.81766
FDI35,OUT018,2605.6597
NCV05,OUT013,2257.0466
FDR28,OUT045,2636.3162
FDH31,OUT017,1752.8384
FDP59,OUT019,162.18336
FDS19,OUT018,1021.5657
FDM60,OUT045,782.13947
FDJ44,OUT018,2443.9707
DRH51,OUT017,1583.4323
DRC25,OUT017,1358.8745
DRE25,OUT013,1579.1473
NCX05,OUT049,2158.5732
FDR11,OUT017,2633.0898
DRP47,OUT045,3890.4993
DRC49,OUT019,341.5835
FDQ47,OUT027,1292.3456
FDL20,OUT013,1918.3337
FDM34,OUT035,2235.393
NCN55,OUT013,3918.385
FDD41,OUT035,1820.4058
FDE52,OUT049,1503.0269
NCT18,OUT019,499.85577
FDJ32,OUT018,686.58685
FDE16,OUT046,3619.642
FDZ09,OUT045,2502.101
DRZ11,OUT046,2049.65
FDK41,OUT049,1428.8949
FDE56,OUT049,1847.9174
FDH34,OUT013,3052.041
DRI49,OUT013,1293.7866
DRI59,OUT046,3462.6963
DRC36,OUT049,2852.6848
FDS15,OUT019,165.04822
FDI07,OUT018,2805.9575
FDZ15,OUT018,1696.2406
NCX41,OUT027,5385.5596
NCO29,OUT019,393.7163
FDF57,OUT013,2611.097
FDI33,OUT035,1537.8824
DRJ47,OUT049,2914.2922
FDB34,OUT046,1438.6854
FDY22,OUT027,3753.9456
DRL11,OUT017,2603.3591
FDY46,OUT035,3189.0662
FDG17,OUT013,4147.3184
FDE52,OUT018,1085.0217
DRP47,OUT027,5633.768
FDO01,OUT010,108.40438
FDL09,OUT046,2631.2944
FDR57,OUT013,2677.358
DRD37,OUT035,947.4046
FDQ36,OUT027,1273.8777
FDL33,OUT049,3078.1958
FDL48,OUT045,753.57324
FDL28,OUT049,3992.8306
NCN29,OUT046,808.61633
FDO13,OUT035,2676.812
FDB38,OUT045,2644.9333
FDI36,OUT035,3189.2273
FDI58,OUT035,1624.4315
FDH22,OUT018,1808.5531
FDQ27,OUT013,1827.8224
FDT33,OUT046,2654.6775
FDC56,OUT045,1912.617
FDF14,OUT046,2806.153
FDQ39,OUT017,3313.9229
NCM43,OUT017,2782.8762
FDS46,OUT035,2152.135
FDI22,OUT049,3649.3179
NCE43,OUT045,2529.9053
FDZ36,OUT010,577.79034
FDR13,OUT019,251.07414
FDP46,OUT018,1088.8398
FDW56,OUT019,621.7754
FDB40,OUT017,2894.7148
FDM28,OUT018,2563.7644
FDV49,OUT013,4630.7656
NCS53,OUT018,2545.0776
FDO03,OUT049,4029.624
FDT15,OUT035,3312.3198
FDD33,OUT049,3750.1711
FDX13,OUT017,3895.92
FDH60,OUT013,3039.105
DRH51,OUT046,1483.945
NCL07,OUT049,963.8197
FDW51,OUT045,3167.804
FDF21,OUT019,557.1539
FDH26,OUT019,282.91962
FDJ03,OUT049,848.72705
FDU35,OUT017,1597.0398
DRL01,OUT018,3259.3835
FDE59,OUT045,608.51434
FDI60,OUT035,1292.8777
DRH39,OUT035,1226.7456
FDK36,OUT049,744.8164
FDN52,OUT045,1284.2026
FDU12,OUT017,3938.281
NCT05,OUT027,5820.385
FDS37,OUT027,3032.1282
FDK24,OUT017,763.2085
DRF36,OUT013,3364.7598
FDN46,OUT010,74.84707
NCN06,OUT045,2555.4414
FDD59,OUT035,1508.0302
FDM14,OUT045,1565.012
FDO10,OUT018,808.7692
FDU35,OUT013,1650.8955
NCA30,OUT018,2811.6526
NCO41,OUT049,1797.6172
FDI24,OUT046,2787.5974
FDZ16,OUT046,3014.5154
FDV47,OUT046,1504.9493
FDV16,OUT045,648.3386
FDZ22,OUT035,1482.6023
FDO20,OUT010,557.45984
FDW38,OUT013,678.3535
FDW52,OUT045,2674.1467
FDT43,OUT019,53.733555
NCS29,OUT045,3823.7253
NCC31,OUT017,2774.0007
FDA21,OUT017,3443.9
FDQ55,OUT046,1939.113
NCE54,OUT049,1194.5435
FDD45,OUT017,1645.7047
NCP17,OUT017,1166.4995
FDR47,OUT035,3077.1055
DRM35,OUT013,2879.7383
FDR47,OUT019,511.05182
FDX19,OUT010,575.52344
FDV22,OUT027,4085.0444
FDQ46,OUT027,2858.2268
DRO47,OUT045,1790.8842
FDB44,OUT010,837.6815
FDN02,OUT010,536.2682
FDW10,OUT045,2226.635
FDJ41,OUT019,996.0459
FDM50,OUT046,981.97955
FDW10,OUT035,2701.5935
FDY48,OUT049,1787.8463
NCE30,OUT027,5050.74
FDO04,OUT045,826.4785
FDQ26,OUT010,62.762794
NCX29,OUT018,2174.6829
FDE39,OUT046,1801.1146
NCR54,OUT027,5170.471
NCP55,OUT027,1830.1248
FDX22,OUT017,4007.277
FDI05,OUT035,890.3473
FDC51,OUT027,3514.9377
FDC10,OUT013,1835.5259
FDJ46,OUT045,2653.5972
FDV10,OUT010,81.64863
FDX12,OUT027,5275.0757
FDL43,OUT019,100.41116
